"Unless indicated otherwise, individual judges scores in the charts below (given in parentheses) are listed in this order from left to right: Craig Revel Horwood, Motsi Mabuse, Shirley Ballas, Bruno Tonioli.",,,,
,,,,
Launch show,,,,
,,,,
"Musical guests: Kylie Minogue—""Love at First Sight""/""Better the Devil You Know""/""All the Lovers""/""Dancing""; Mark Ronson feat. Yebba—""Don't Leave Me Lonely""[19]",,,,
,,,,
Week 1,,,,
,,,,
Running order,,,,
,,,,
Week 9: Blackpool Week,,,,
,,,,
"Musical guests: Westlife—""Hello My Love""/""Uptown Girl""/""World of Our Own""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[36],Dance,Music[37],Result
Chris & Karen,"33 (7,8,9,9)",Salsa,"""Uptown Funk""—Mark Ronson feat. Bruno Mars",Safe
Emma B. & Anton,"37 (8,9,10,10)",American Smooth,"""Let's Face the Music and Dance""—Ella Fitzgerald",Safe
Alex & Neil,"34 (8,8,9,9)",Paso Doble,"""Run the World (Girls)""—Beyoncé",Safe
Kelvin & Oti,"39 (9,10,10,10)",Jive,"""Jailhouse Rock""—from Smokey Joe's Cafe",Safe
Saffron & AJ,"35 (8,9,9,9)",Quickstep,"""I Went to a Marvellous Party""—Beverley Knight",Bottom two
Michelle & Giovanni,"32 (8,8,8,8)",Street,"""Vogue""—Madonna",Eliminated
Karim & Amy,"39 (9,10,10,10)",Charleston,"""Happy""—C2C feat. Derek Martin",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Saffron & AJ,,,,
Mabuse: Saffron & AJ,,,,
Tonioli: Saffron & AJ,,,,
"Ballas: Did not vote, but would have voted to save Saffron & AJ",,,,
,,,,
Week 10,,,,
,,,,
"Musical guest: Andrea Bocelli—""Return to Love""/""Time to Say Goodbye""",,,,
"Dance guest: Ellie Fergusson—""Keeping Your Head Up""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[38],Dance,Music[39],Result
Saffron & AJ,"26 (5,7,7,7)",Samba,"""Walking on Sunshine""—Take Me to Rio Collective",Eliminated
Karim & Amy,"38 (9,9,10,10)",Contemporary,"""Drops of Jupiter (Tell Me)""—With Confidence",Bottom two
Alex & Neil,"26 (4,7,7,8)",Argentine Tango,"""Never Tear Us Apart""—Bishop Briggs",Safe
Kelvin & Oti,"38 (8,10,10,10)",Street,"""Do I Love You (Indeed I Do)""—Frank Wilson",Safe
Emma B. & Anton,"29 (6,8,7,8)",Quickstep,"""Sparkling Diamonds""—Nicole Kidman",Safe
Chris & Karen,"31 (8,8,8,7)",Paso Doble,"""Run Boy Run""—Woodkid",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Karim & Amy,,,,
Mabuse: Karim & Amy,,,,
Tonioli: Karim & Amy,,,,
"Ballas: Did not vote, but would have voted to save Karim & Amy",,,,
,,,,
Week 11: Musicals Week (Quarter-final),,,,
,,,,
"Musical guests: Beverley Knight—""Memory""; Idina Menzel—""Seasons of Love""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[40],Dance,Music[41],Result
Chris & Karen,"28 (6,7,8,7)",Foxtrot,"""Consider Yourself""—from Oliver!",Bottom two
Alex & Neil,"27 (6,7,7,7)",Samba,"""Joyful, Joyful""—from Sister Act 2: Back in the Habit",Eliminated
Kelvin & Oti,"39 (9,10,10,10)",American Smooth,"""Gaston""—from Beauty and the Beast",Safe
Karim & Amy,"40 (10,10,10,10)",Jive,"""You Can't Stop the Beat""—from Hairspray",Safe
Emma B. & Anton,"39 (9,10,10,10)",Charleston,"""Thoroughly Modern Millie""—from Thoroughly Modern Millie",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Alex & Neil,,,,
Mabuse: Alex & Neil,,,,
Tonioli: Chris & Karen,,,,
Ballas: Chris & Karen,,,,
,,,,
Week 12: Semi-Final,,,,
,,,,
"Dance guest: Carlos Acosta—""Overture from Carmen""",,,,
"Musical guest: Niall Horan—""Nice to Meet Ya""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[42],Dance,Music[43],Result
Emma B. & Anton,"31 (7,8,8,8)",Cha-Cha-Cha,"""Hold My Hand""—Jess Glynne",Safe
